,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
3044,6.416666666666667,262.0,4.75,35.0,22.0,112.0,7.36,4.52,2013.0,75.6
3051,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,93.5
3052,6.333333333333333,254.0,4.72,33.0,19.0,117.0,7.0,4.32,2016.0,64.1
3059,6.416666666666667,246.0,4.49,41.0,23.0,123.0,7.08,4.37,2009.0,71.7
3067,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,75.7
3069,6.333333333333333,257.0,4.87,31.5,16.0,116.0,7.23,4.47,2014.0,69.1
3070,6.25,236.0,4.58,30.0,18.0,109.0,6.99,4.27,2008.0,61.0
3075,6.666666666666667,260.0,4.86,31.0,17.0,113.0,7.09,4.57,2013.0,51.4
3078,6.5,238.0,4.45,34.5,16.0,124.0,7.12,4.47,2012.0,54.4
3079,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,50.7
3097,6.25,249.0,4.54,42.5,23.0,130.0,6.9,4.4,2011.0,51.7
3099,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,54.4
3111,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,43.3
3114,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,34.7
3118,6.25,242.0,4.81,31.0,17.0,112.0,7.17,4.43,2013.0,43.2
3120,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,39.9
3123,6.333333333333333,257.0,4.76,26.5,22.0,113.0,7.08,4.37,2014.0,34.8
3126,6.5,261.0,4.8,37.0,23.0,118.0,7.24,4.82,2006.0,42.9
3130,6.416666666666667,255.0,4.79,33.5,22.0,116.0,7.08,4.37,2015.0,41.1
3135,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,35.4
3136,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,35.9
3139,6.416666666666667,262.0,4.75,33.5,20.0,116.0,7.08,4.37,2014.0,34.4
3140,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,30.5
3143,6.333333333333333,259.0,4.72,33.5,19.0,112.0,6.94,4.34,2006.0,28.3
3149,6.333333333333333,249.0,4.59,34.0,23.0,115.0,7.32,4.59,2010.0,29.4
3150,6.416666666666667,247.0,4.64,32.5,22.0,117.0,7.05,4.31,2016.0,34.2
3152,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,34.4
3158,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,31.4
3164,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,29.5
3169,6.166666666666667,230.0,4.59,38.0,16.0,119.0,7.08,4.37,2016.0,26.3
3170,6.5,249.0,4.77,33.5,22.0,116.0,7.08,4.37,2016.0,25.5
3174,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,30.0
3175,6.416666666666667,254.0,4.81,33.5,26.0,116.0,7.08,4.37,2015.0,23.1
3178,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,20.9
3180,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,28.2
3182,6.5,260.0,4.89,33.5,22.0,120.0,7.42,4.44,2014.0,21.1
3186,6.416666666666667,251.0,4.78,33.5,20.0,112.0,6.84,4.27,2009.0,23.2
3192,6.416666666666667,254.0,4.53,37.5,23.0,119.0,6.82,4.03,2011.0,20.0
3196,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,19.1
3204,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,15.8
3207,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,13.2
3211,6.5,252.0,4.8,33.0,14.0,116.0,6.85,4.32,2015.0,12.5
3214,6.5,254.0,4.84,32.0,22.0,114.0,7.07,4.31,2013.0,13.0
3217,6.416666666666667,246.0,4.75,33.5,17.0,116.0,7.08,4.37,2015.0,19.2
3230,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,8.7
3233,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,10.2
3246,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,12.9
3248,6.416666666666667,265.0,4.74,33.0,28.0,118.0,7.42,4.3,2014.0,8.9
3249,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,14.3
3254,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,10.2
3256,6.25,267.0,4.95,33.5,22.0,116.0,7.08,4.37,2014.0,7.1
3266,6.333333333333333,268.0,5.04,30.5,20.0,112.0,7.13,4.23,2015.0,10.4
3267,6.25,250.0,4.73,35.5,20.0,121.0,6.9,4.2,2016.0,8.1
3275,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,7.5
3276,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,5.6
3280,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.5
3283,6.5,266.0,4.94,29.0,25.0,108.0,7.13,4.28,2011.0,8.9
3284,6.5,257.0,4.76,30.5,17.0,111.0,7.05,4.2,2016.0,6.2
3290,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.8
3292,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.9
3299,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.5
3304,6.416666666666667,258.0,4.68,33.0,27.0,115.0,7.03,4.4,2011.0,7.3
3307,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.5
3310,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,3.8
3315,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,3.0
3316,6.25,244.0,4.87,33.5,28.0,116.0,7.62,4.7,2015.0,2.4
3318,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.1
3322,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,3.3
3323,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,3.3
3325,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,2.3
3328,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,2.0
3331,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.8
3333,6.166666666666667,251.0,4.58,38.0,17.0,118.0,7.25,4.37,2015.0,3.3
3346,6.333333333333333,262.0,4.72,33.5,22.0,116.0,7.08,4.37,2016.0,1.4
3348,6.5,270.0,4.84,32.0,27.0,114.0,7.57,4.55,2014.0,1.0
3349,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.9
3355,6.333333333333333,250.0,4.83,33.5,20.0,116.0,7.08,4.37,2015.0,2.4
3370,6.5,264.0,4.68,33.5,23.0,116.0,7.08,4.37,2010.0,255.6
3374,6.5,243.0,4.61,31.0,22.0,117.0,6.92,4.23,2008.0,237.3
3376,6.166666666666667,236.0,4.72,33.5,16.0,116.0,7.08,4.37,2013.0,244.2
3379,6.5,254.0,4.51,35.5,23.0,114.0,7.04,4.48,2007.0,227.4
3380,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,244.4
3387,6.416666666666667,250.0,4.68,35.5,22.0,119.0,6.92,4.32,2013.0,191.5
3403,6.416666666666667,255.0,4.63,33.5,22.0,116.0,7.08,4.37,2013.0,189.5
3407,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,190.5
3421,6.333333333333333,257.0,4.87,31.5,16.0,116.0,7.23,4.47,2014.0,160.1
3430,6.416666666666667,249.0,4.76,30.5,24.0,111.0,7.08,4.47,2013.0,170.3
3433,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,149.0
3438,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,133.6
3505,6.5,264.0,4.65,31.0,25.0,116.0,7.08,4.37,2003.0,164.3
3509,6.333333333333333,250.0,4.6,32.0,24.0,120.0,7.08,4.37,2014.0,130.7
3517,6.5,259.0,4.83,33.5,22.0,116.0,7.08,4.37,2011.0,128.5
3521,6.416666666666667,246.0,4.64,35.5,16.0,111.0,6.96,4.31,2011.0,121.5
3529,6.333333333333333,256.0,4.87,34.0,22.0,115.0,7.01,4.42,2007.0,107.9
3532,6.5,260.0,4.53,38.5,22.0,120.0,6.9,4.45,2010.0,120.5
3534,6.25,236.0,4.58,30.0,18.0,109.0,6.99,4.27,2008.0,130.7
3535,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,121.8
3538,6.25,253.0,4.65,34.5,23.0,114.0,6.87,4.1,2006.0,115.7
3541,6.5,247.0,4.51,33.5,27.0,116.0,7.08,4.37,2012.0,123.1
3544,6.416666666666667,256.0,4.79,33.5,22.0,116.0,7.08,4.37,2005.0,127.7
3549,6.5,260.0,4.89,33.5,22.0,120.0,7.42,4.44,2014.0,98.2
3554,6.5,259.0,4.68,34.0,18.0,118.0,7.64,4.53,2008.0,114.9
3557,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,104.4
3566,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,84.8
3567,6.416666666666667,262.0,4.75,33.5,20.0,116.0,7.08,4.37,2014.0,78.8
3569,6.416666666666667,254.0,4.53,37.5,23.0,119.0,6.82,4.03,2011.0,91.6
3585,6.333333333333333,267.0,4.69,33.5,31.0,119.0,7.08,4.53,2013.0,80.6
3586,6.333333333333333,251.0,4.79,35.0,20.0,120.0,7.32,4.57,2015.0,78.9
3587,6.583333333333333,270.0,4.78,30.0,16.0,111.0,7.26,4.32,2007.0,72.9
3588,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,70.1
3591,6.416666666666667,246.0,4.49,41.0,23.0,123.0,7.08,4.37,2009.0,87.1
3592,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,69.8
3607,6.333333333333333,259.0,4.72,33.5,19.0,112.0,6.94,4.34,2006.0,66.9
3609,6.25,254.0,4.38,42.0,33.0,128.0,7.0,4.17,2006.0,77.5
3616,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,55.6
3617,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,57.1
3618,6.25,243.0,4.65,34.5,25.0,122.0,6.94,4.15,2011.0,61.5
3623,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,63.3
3625,6.25,242.0,4.81,31.0,17.0,112.0,7.17,4.43,2013.0,66.0
3632,6.333333333333333,249.0,4.78,34.5,17.0,117.0,7.3,4.37,2015.0,64.8
3640,6.333333333333333,249.0,4.59,34.0,23.0,115.0,7.32,4.59,2010.0,47.1
3649,6.416666666666667,261.0,4.66,35.0,20.0,113.0,7.07,4.53,2010.0,46.3
3661,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,44.3
3670,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,40.0
3671,6.333333333333333,264.0,4.77,33.5,25.0,116.0,7.08,4.37,2010.0,34.6
3672,6.25,254.0,4.59,27.5,27.0,114.0,7.07,4.31,2008.0,36.1
3675,6.25,249.0,4.54,42.5,23.0,130.0,6.9,4.4,2011.0,35.3
3676,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,36.9
3677,6.5,261.0,4.8,37.0,23.0,118.0,7.24,4.82,2006.0,38.6
3686,6.416666666666667,265.0,4.76,31.5,25.0,116.0,7.1,4.26,2014.0,37.7
3693,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,37.1
3701,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,28.7
3702,6.5,252.0,4.8,33.0,14.0,116.0,6.85,4.32,2015.0,33.6
3707,6.416666666666667,246.0,4.75,33.5,17.0,116.0,7.08,4.37,2015.0,29.9
3710,6.25,255.0,4.85,32.0,27.0,110.0,7.12,4.37,2012.0,33.0
3711,6.333333333333333,268.0,5.04,30.5,20.0,112.0,7.13,4.23,2015.0,35.3
3714,6.416666666666667,262.0,4.75,35.0,22.0,112.0,7.36,4.52,2013.0,34.7
3715,6.25,252.0,4.65,34.5,18.0,116.0,7.12,4.27,2013.0,21.7
3718,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,27.2
3721,6.25,244.0,4.5,37.5,18.0,125.0,7.08,4.51,2013.0,27.0
3722,6.5,270.0,4.84,32.0,27.0,114.0,7.57,4.55,2014.0,19.3
3731,6.583333333333333,261.0,4.83,37.5,26.0,121.0,7.53,4.5,2015.0,21.6
3736,6.5,244.0,4.83,33.5,22.0,116.0,7.08,4.37,2009.0,21.1
3737,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,25.2
3738,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,20.4
3739,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,26.0
3745,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,24.7
3747,6.416666666666667,263.0,4.8,33.0,22.0,118.0,7.12,4.37,2009.0,19.7
3748,6.416666666666667,251.0,4.78,33.5,20.0,112.0,6.84,4.27,2009.0,22.9
3749,6.5,266.0,4.94,29.0,25.0,108.0,7.13,4.28,2011.0,25.0
3754,6.25,245.0,4.69,34.0,18.0,113.0,7.1,4.42,2010.0,14.8
3755,6.416666666666667,258.0,4.68,33.0,27.0,115.0,7.03,4.4,2011.0,21.1
3764,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,16.1
3766,6.5,254.0,4.84,32.0,22.0,114.0,7.07,4.31,2013.0,18.4
3768,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,17.9
3778,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,14.7
3779,6.166666666666667,251.0,4.58,38.0,17.0,118.0,7.25,4.37,2015.0,18.9
3782,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,12.7
3783,6.5,262.0,4.59,28.0,22.0,118.0,7.25,4.38,2008.0,10.8
3784,6.333333333333333,252.0,4.43,36.0,24.0,122.0,6.76,4.11,2012.0,16.9
3796,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,12.4
3798,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,13.9
3799,6.416666666666667,246.0,4.82,33.5,17.0,116.0,7.08,4.37,2010.0,12.1
3800,6.25,259.0,4.95,29.5,19.0,108.0,7.27,4.46,2006.0,12.0
3805,6.666666666666667,260.0,4.86,31.0,17.0,113.0,7.09,4.57,2013.0,13.4
3808,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,8.4
3825,6.416666666666667,248.0,4.46,37.0,22.0,117.0,6.9,4.21,2011.0,7.3
3827,6.333333333333333,254.0,4.68,32.0,23.0,112.0,7.08,4.37,2010.0,7.1
3830,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,5.6
3841,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,5.2
3848,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,3.8
3852,6.166666666666667,258.0,4.88,33.5,20.0,116.0,7.08,4.37,2015.0,1.7
3858,6.416666666666667,269.0,4.89,33.5,15.0,116.0,7.08,4.37,2014.0,1.6
3861,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,3.3
3862,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.7
3865,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.6
3867,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,2.0
3870,6.583333333333333,270.0,4.83,33.5,22.0,116.0,7.08,4.37,2007.0,3.0
3872,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.2
3878,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.1
3882,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.2
3885,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.4
3887,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.2
3889,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.0
3890,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.4
3910,6.5,264.0,4.68,33.5,23.0,116.0,7.08,4.37,2010.0,266.4
3922,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,223.1
3928,6.5,260.0,4.53,38.5,22.0,120.0,6.9,4.45,2010.0,229.9
3932,6.5,254.0,4.51,35.5,23.0,114.0,7.04,4.48,2007.0,220.8
3935,6.5,259.0,4.68,34.0,18.0,118.0,7.64,4.53,2008.0,221.6
3939,6.5,247.0,4.51,33.5,27.0,116.0,7.08,4.37,2012.0,176.4
3944,6.416666666666667,246.0,4.64,35.5,16.0,111.0,6.96,4.31,2011.0,163.9
3947,6.416666666666667,255.0,4.63,33.5,22.0,116.0,7.08,4.37,2013.0,183.2
3950,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,176.0
3965,6.5,264.0,4.65,31.0,25.0,116.0,7.08,4.37,2003.0,164.3
3969,6.416666666666667,256.0,4.79,33.5,22.0,116.0,7.08,4.37,2005.0,160.1
3975,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,153.3
4036,6.25,255.0,4.85,32.0,27.0,110.0,7.12,4.37,2012.0,116.5
4044,6.416666666666667,249.0,4.76,30.5,24.0,111.0,7.08,4.47,2013.0,144.2
4048,6.416666666666667,246.0,4.49,41.0,23.0,123.0,7.08,4.37,2009.0,133.4
4051,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,136.5
4058,6.25,253.0,4.65,34.5,23.0,114.0,6.87,4.1,2006.0,124.7
4060,6.416666666666667,261.0,4.66,35.0,20.0,113.0,7.07,4.53,2010.0,138.0
4063,6.25,242.0,4.81,31.0,17.0,112.0,7.17,4.43,2013.0,133.4
4072,6.583333333333333,270.0,4.78,30.0,16.0,111.0,7.26,4.32,2007.0,114.7
4093,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,87.7
4108,6.25,243.0,4.65,34.5,25.0,122.0,6.94,4.15,2011.0,82.9
4113,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,93.7
4116,6.416666666666667,254.0,4.53,37.5,23.0,119.0,6.82,4.03,2011.0,78.4
4118,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,76.2
4127,6.333333333333333,254.0,4.68,32.0,23.0,112.0,7.08,4.37,2010.0,79.3
4131,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,61.6
4135,6.416666666666667,265.0,4.74,33.0,28.0,118.0,7.42,4.3,2014.0,84.5
4136,6.333333333333333,259.0,4.72,33.5,19.0,112.0,6.94,4.34,2006.0,71.6
4139,6.166666666666667,236.0,4.72,33.5,16.0,116.0,7.08,4.37,2013.0,94.5
4142,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,65.7
4146,6.25,259.0,4.95,29.5,19.0,108.0,7.27,4.46,2006.0,56.8
4151,6.416666666666667,262.0,4.75,35.0,22.0,112.0,7.36,4.52,2013.0,64.4
4155,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,70.0
4156,6.25,254.0,4.38,42.0,33.0,128.0,7.0,4.17,2006.0,62.9
4162,6.5,254.0,4.84,32.0,22.0,114.0,7.07,4.31,2013.0,43.5
4163,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,60.9
4165,6.333333333333333,257.0,4.87,31.5,16.0,116.0,7.23,4.47,2014.0,54.5
4166,6.5,259.0,4.83,33.5,22.0,116.0,7.08,4.37,2011.0,59.1
4168,6.666666666666667,260.0,4.86,31.0,17.0,113.0,7.09,4.57,2013.0,64.8
4169,6.5,261.0,4.8,37.0,23.0,118.0,7.24,4.82,2006.0,50.6
4174,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,54.8
4176,6.416666666666667,262.0,4.75,33.5,20.0,116.0,7.08,4.37,2014.0,53.1
4178,6.333333333333333,250.0,4.6,32.0,24.0,120.0,7.08,4.37,2014.0,55.8
4180,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,42.5
4181,6.416666666666667,246.0,4.82,33.5,17.0,116.0,7.08,4.37,2010.0,47.2
4195,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,37.8
4197,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,45.6
4203,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,41.8
4217,6.25,236.0,4.58,30.0,18.0,109.0,6.99,4.27,2008.0,34.9
4228,6.25,245.0,4.69,34.0,18.0,113.0,7.1,4.42,2010.0,27.4
4229,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,41.0
4230,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,20.9
4231,6.333333333333333,249.0,4.59,34.0,23.0,115.0,7.32,4.59,2010.0,27.5
4232,6.5,260.0,4.89,33.5,22.0,120.0,7.42,4.44,2014.0,28.1
4240,6.5,243.0,4.61,31.0,22.0,117.0,6.92,4.23,2008.0,28.6
4248,6.583333333333333,259.0,4.82,33.5,17.0,116.0,7.08,4.37,2013.0,21.4
4250,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,25.1
4255,6.25,249.0,4.54,42.5,23.0,130.0,6.9,4.4,2011.0,19.7
4262,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,22.4
4264,6.416666666666667,248.0,4.46,37.0,22.0,117.0,6.9,4.21,2011.0,22.0
4265,6.333333333333333,245.0,4.68,34.0,27.0,113.0,6.72,4.17,2010.0,28.5
4266,6.583333333333333,270.0,4.83,33.5,22.0,116.0,7.08,4.37,2007.0,15.6
4268,6.5,244.0,4.83,33.5,22.0,116.0,7.08,4.37,2009.0,18.4
4277,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,24.8
4279,6.25,244.0,4.78,36.0,20.0,115.0,6.96,4.47,2007.0,27.6
4282,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,19.7
4283,6.25,244.0,4.5,37.5,18.0,125.0,7.08,4.51,2013.0,17.8
4288,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,16.0
4292,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,15.5
4299,6.416666666666667,265.0,4.76,31.5,25.0,116.0,7.1,4.26,2014.0,12.8
4301,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,18.6
4304,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,13.5
4309,6.416666666666667,269.0,4.89,33.5,15.0,116.0,7.08,4.37,2014.0,9.6
4311,6.333333333333333,256.0,4.87,34.0,22.0,115.0,7.01,4.42,2007.0,13.6
4316,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,12.1
4323,6.416666666666667,263.0,4.8,33.0,22.0,118.0,7.12,4.37,2009.0,17.0
4328,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,8.3
4330,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,7.1
4332,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,7.1
4333,6.416666666666667,251.0,4.89,26.5,22.0,107.0,7.65,4.55,2009.0,8.3
4334,6.416666666666667,251.0,4.78,33.5,20.0,112.0,6.84,4.27,2009.0,7.1
4340,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,7.3
4341,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,10.8
4345,6.333333333333333,252.0,4.43,36.0,24.0,122.0,6.76,4.11,2012.0,8.8
4353,6.416666666666667,250.0,4.68,35.5,22.0,119.0,6.92,4.32,2013.0,6.7
4354,6.333333333333333,264.0,4.77,33.5,25.0,116.0,7.08,4.37,2010.0,7.4
4357,6.5,270.0,4.84,32.0,27.0,114.0,7.57,4.55,2014.0,6.8
4361,6.416666666666667,258.0,4.68,33.0,27.0,115.0,7.03,4.4,2011.0,11.1
4363,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,8.4
4369,6.25,254.0,4.59,27.5,27.0,114.0,7.07,4.31,2008.0,4.6
4370,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,6.0
4373,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,2.7
4374,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,7.1
4376,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,5.0
4378,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,5.1
4388,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.4
4391,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,3.4
4392,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.0
4398,6.5,259.0,4.85,35.0,24.0,115.0,7.38,4.6,2014.0,1.8
4400,6.333333333333333,267.0,4.69,33.5,31.0,119.0,7.08,4.53,2013.0,3.0
4430,6.5,260.0,4.53,38.5,22.0,120.0,6.9,4.45,2010.0,303.5
4447,6.25,254.0,4.38,42.0,33.0,128.0,7.0,4.17,2006.0,213.0
4453,6.416666666666667,246.0,4.64,35.5,16.0,111.0,6.96,4.31,2011.0,215.8
4460,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,218.9
4463,6.416666666666667,254.0,4.53,37.5,23.0,119.0,6.82,4.03,2011.0,213.7
4464,6.5,264.0,4.65,31.0,25.0,116.0,7.08,4.37,2003.0,206.1
4474,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,188.4
4475,6.5,254.0,4.51,35.5,23.0,114.0,7.04,4.48,2007.0,190.6
4485,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,184.2
4489,6.5,259.0,4.68,34.0,18.0,118.0,7.64,4.53,2008.0,168.9
