,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
2132,5.666666666666667,206.0,4.58,31.5,19.0,118.0,7.11,4.26,2014.0,14.1
2133,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,20.3
2134,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,17.5
2141,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,15.5
2143,5.833333333333333,202.0,4.6,31.5,18.0,118.0,7.0,4.24,2018.0,12.5
2145,5.75,196.0,4.52,35.5,20.0,122.0,6.87,4.2,2013.0,8.4
2148,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,10.1
2151,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.8
2156,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.1
2161,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.8
2171,5.833333333333333,198.0,4.56,35.5,16.0,125.0,7.0,4.24,2018.0,7.1
2175,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,10.1
2178,5.833333333333333,192.0,4.41,39.0,17.0,130.0,7.0,4.24,2016.0,6.5
2182,5.75,196.0,4.37,33.5,17.0,121.0,7.0,4.24,2017.0,10.9
2183,6.0,223.0,4.53,34.5,24.0,120.0,7.0,4.24,2016.0,5.8
2184,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.9
2186,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.2
2187,5.916666666666667,233.0,4.65,33.0,30.0,116.0,7.26,4.37,2017.0,6.7
2191,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.6
2193,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.9
2194,5.916666666666667,208.0,4.55,30.5,15.0,119.0,7.12,4.4,2013.0,4.2
2195,6.083333333333333,233.0,4.56,29.0,20.0,113.0,7.0,4.24,2014.0,4.1
2196,6.0,208.0,4.42,34.5,19.0,118.0,7.22,4.32,2015.0,2.5
2199,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.4
2202,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.5
2203,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.2
2206,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.0
2209,6.083333333333333,208.0,4.54,34.5,21.0,120.0,7.0,4.24,2017.0,1.9
2211,5.916666666666667,224.0,4.72,36.5,19.0,120.0,6.9,4.24,2014.0,1.6
2215,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.6
2218,6.0,220.0,4.48,35.5,19.0,121.0,7.0,4.24,2016.0,4.9
2220,5.833333333333333,235.0,4.46,36.5,28.0,128.0,7.0,4.24,2008.0,1.7
2222,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.1
2224,6.083333333333333,220.0,4.54,36.5,21.0,118.0,7.08,4.33,2016.0,1.5
2228,5.75,205.0,4.6,42.5,24.0,130.0,6.79,3.95,2015.0,3.9
2230,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.6
2232,5.916666666666667,200.0,4.38,30.5,19.0,122.0,6.8,4.22,2008.0,3.4
2242,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.8
2250,5.833333333333333,220.0,4.54,43.0,27.0,125.0,6.69,4.02,2013.0,0.9
2252,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.3
2253,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.1
2259,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.3
2263,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,-0.1
2268,5.75,214.0,4.49,35.5,19.0,121.0,6.93,4.28,2017.0,0.4
2271,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.2
2273,5.916666666666667,220.0,4.56,34.5,16.0,120.0,7.0,4.24,2016.0,1.1
2279,5.833333333333333,222.0,4.42,36.0,28.0,122.0,7.16,4.31,2012.0,0.3
2282,6.083333333333333,222.0,4.52,34.5,17.0,120.0,7.0,4.24,2015.0,383.3
2283,6.083333333333333,230.0,4.6,31.5,24.0,118.0,6.75,4.24,2013.0,341.6
2284,5.833333333333333,216.0,4.62,36.5,18.0,119.0,7.0,4.24,2017.0,295.2
2285,5.833333333333333,214.0,4.56,39.5,15.0,131.0,7.0,4.24,2017.0,320.4
2286,6.083333333333333,215.0,4.52,35.0,19.0,126.0,7.04,4.07,2015.0,288.1
2289,5.75,215.0,4.62,31.5,21.0,118.0,7.13,4.62,2011.0,278.0
2291,5.833333333333333,198.0,4.5,34.5,19.0,120.0,7.0,4.24,2009.0,263.6
2295,6.0,240.0,4.51,28.5,19.0,120.0,7.0,4.24,2017.0,230.2
2299,6.0,225.0,4.47,32.5,19.0,118.0,7.0,4.24,2016.0,203.2
2300,6.0,230.0,4.57,34.0,16.0,122.0,7.0,4.24,2016.0,199.7
2301,6.0,230.0,4.62,34.5,19.0,114.0,7.0,4.24,2014.0,233.8
2305,5.583333333333333,193.0,4.56,34.5,17.0,112.0,6.9,4.18,2011.0,203.0
2314,5.666666666666667,206.0,4.58,31.5,19.0,118.0,7.11,4.26,2014.0,200.2
2317,5.916666666666667,212.0,4.34,33.0,19.0,120.0,7.0,4.24,2012.0,193.5
2326,5.916666666666667,202.0,4.48,37.5,10.0,121.0,6.57,4.22,2017.0,228.6
2329,5.833333333333333,217.0,4.59,28.5,18.0,113.0,7.0,4.24,2016.0,171.0
2331,5.666666666666667,224.0,4.6,32.0,17.0,119.0,7.15,4.12,2013.0,175.1
2335,5.75,217.0,4.58,34.5,19.0,120.0,7.0,4.24,2005.0,173.6
2336,5.916666666666667,215.0,4.46,35.5,20.0,125.0,7.05,4.55,2007.0,164.2
2337,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,157.5
2339,5.75,207.0,4.54,33.5,19.0,121.0,7.0,4.24,2015.0,216.1
2340,5.916666666666667,206.0,4.4,34.5,22.0,120.0,7.0,4.24,2015.0,167.7
2350,6.0,213.0,4.37,34.5,21.0,124.0,7.28,4.18,2011.0,171.5
2357,5.75,209.0,4.41,40.5,32.0,132.0,6.83,4.12,2014.0,178.1
2377,6.25,247.0,4.54,37.0,22.0,130.0,7.2,4.38,2016.0,135.0
2379,5.833333333333333,207.0,4.51,34.5,18.0,120.0,7.0,4.24,2011.0,145.2
2380,6.0,221.0,4.53,35.5,11.0,121.0,6.96,4.28,2015.0,166.1
2381,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,137.7
2382,6.0,212.0,4.59,30.0,19.0,123.0,7.25,4.53,2017.0,142.8
2383,5.916666666666667,224.0,4.57,38.0,23.0,117.0,7.0,4.24,2014.0,143.5
2384,5.583333333333333,192.0,4.42,34.5,21.0,120.0,7.0,4.24,2013.0,151.4
2385,5.583333333333333,192.0,4.42,34.5,21.0,120.0,7.0,4.24,2013.0,151.4
2386,6.0,221.0,4.57,39.0,19.0,121.0,7.1,4.1,2015.0,135.1
2387,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,141.3
2389,6.083333333333333,210.0,4.45,34.5,10.0,123.0,7.04,4.21,2016.0,142.3
2390,5.666666666666667,202.0,4.53,33.5,19.0,122.0,6.91,4.12,2013.0,151.7
2391,5.833333333333333,235.0,4.46,36.5,28.0,128.0,7.0,4.24,2008.0,117.2
2399,5.833333333333333,201.0,4.68,32.0,19.0,118.0,7.0,4.24,2013.0,154.0
2400,6.0,241.0,4.7,35.0,18.0,117.0,6.85,4.49,2010.0,107.6
2401,5.833333333333333,214.0,4.73,39.0,21.0,125.0,6.85,4.09,2013.0,129.8
2402,5.75,205.0,4.6,42.5,24.0,130.0,6.79,3.95,2015.0,124.4
2404,5.5,179.0,4.42,31.5,11.0,118.0,7.0,4.24,2017.0,150.1
2415,5.916666666666667,233.0,4.65,33.0,30.0,116.0,7.26,4.37,2017.0,108.5
2420,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,103.5
2422,6.083333333333333,217.0,4.44,33.0,23.0,118.0,6.84,4.23,2008.0,120.4
2423,5.833333333333333,220.0,4.68,28.5,19.0,115.0,7.0,4.24,2017.0,92.4
2425,5.916666666666667,213.0,4.5,35.5,15.0,125.0,7.0,4.24,2017.0,103.3
2427,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,106.9
2433,5.75,204.0,4.57,32.0,23.0,114.0,7.05,4.2,2014.0,134.0
2441,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,92.4
2443,6.0,215.0,4.6,29.5,21.0,120.0,7.17,4.28,2017.0,104.9
2445,5.75,208.0,4.56,37.5,16.0,127.0,6.82,4.2,2017.0,80.0
2446,5.833333333333333,228.0,4.64,32.5,20.0,111.0,7.0,4.21,2016.0,85.7
2447,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,91.6
2449,5.916666666666667,208.0,4.55,30.5,15.0,119.0,7.12,4.4,2013.0,68.8
2452,6.083333333333333,217.0,4.4,38.5,19.0,127.0,7.09,4.4,2007.0,78.9
2455,5.75,223.0,4.46,36.0,28.0,120.0,6.79,4.16,2012.0,76.0
2458,5.833333333333333,219.0,4.63,35.5,16.0,117.0,7.01,4.19,2012.0,72.2
2461,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,84.7
2469,5.916666666666667,219.0,4.56,34.5,22.0,120.0,7.0,4.24,2016.0,91.4
2472,5.833333333333333,214.0,4.53,36.0,15.0,120.0,7.26,4.56,2017.0,76.2
2473,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,86.1
2475,5.666666666666667,195.0,4.48,35.0,17.0,118.0,7.15,4.15,2013.0,67.9
2477,6.083333333333333,226.0,4.61,36.0,22.0,117.0,7.19,4.22,2015.0,87.7
2484,5.833333333333333,210.0,4.49,30.5,22.0,116.0,7.27,4.53,2017.0,65.4
2489,6.0,233.0,4.54,34.5,18.0,120.0,7.0,4.24,2017.0,57.0
2492,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,85.0
2502,5.75,199.0,4.61,34.0,19.0,122.0,7.0,4.24,2013.0,87.4
2507,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,73.2
2508,5.916666666666667,200.0,4.38,30.5,19.0,122.0,6.8,4.22,2008.0,67.5
2518,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,64.2
2524,5.833333333333333,210.0,4.49,34.0,31.0,115.0,6.95,4.28,2011.0,83.7
2526,5.916666666666667,222.0,4.45,35.5,16.0,121.0,7.37,4.25,2014.0,59.6
2527,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,41.9
2528,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,43.2
2530,6.166666666666667,223.0,4.63,32.0,13.0,121.0,7.15,4.5,2014.0,44.6
2532,5.5,196.0,4.59,33.0,19.0,113.0,7.31,4.26,2011.0,46.8
2534,6.0,214.0,4.48,37.5,17.0,126.0,7.16,4.3,2014.0,73.4
2535,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,56.9
2536,5.75,217.0,4.61,34.0,17.0,116.0,7.0,4.18,2015.0,52.1
2537,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,69.6
2538,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,50.5
2539,5.916666666666667,224.0,4.62,34.5,19.0,117.0,6.86,4.15,2015.0,44.9
2555,5.833333333333333,208.0,4.47,33.5,14.0,120.0,6.83,4.28,2016.0,46.7
2557,6.0,218.0,4.58,37.0,23.0,130.0,7.0,4.24,2017.0,39.7
2563,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,42.7
2566,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,31.9
2571,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,32.2
2574,5.75,212.0,4.67,29.0,24.0,106.0,7.0,4.24,2014.0,40.7
2580,5.75,225.0,4.56,33.5,16.0,120.0,7.0,4.24,2014.0,28.1
2592,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,28.8
2593,5.916666666666667,231.0,4.55,34.5,19.0,120.0,7.0,4.24,2013.0,28.6
2594,5.75,215.0,4.65,35.5,15.0,116.0,7.0,4.24,2015.0,32.1
2596,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,37.5
2613,5.75,196.0,4.52,35.5,20.0,122.0,6.87,4.2,2013.0,22.3
2616,5.916666666666667,225.0,4.65,36.0,18.0,118.0,6.78,4.21,2011.0,16.8
2617,5.833333333333333,222.0,4.42,36.0,28.0,122.0,7.16,4.31,2012.0,25.9
2618,5.833333333333333,212.0,4.53,36.5,19.0,118.0,7.13,4.24,2015.0,16.7
2619,5.916666666666667,197.0,4.24,35.0,19.0,130.0,7.0,4.24,2008.0,20.7
2625,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,32.2
2629,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,20.7
2631,6.083333333333333,233.0,4.65,29.0,20.0,113.0,7.0,4.24,2017.0,14.4
2632,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,21.1
2637,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,19.6
2638,5.833333333333333,208.0,4.54,32.0,19.0,124.0,7.0,4.24,2016.0,21.6
2646,6.083333333333333,233.0,4.56,29.0,20.0,113.0,7.0,4.24,2014.0,17.2
2648,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,14.6
2649,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,17.2
2651,5.75,193.0,4.49,34.5,20.0,120.0,7.0,4.24,2012.0,17.5
2655,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,15.3
2657,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.2
2658,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,10.8
2659,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.9
2661,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,14.7
2662,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,16.9
2663,6.0,220.0,4.48,35.5,19.0,121.0,7.0,4.24,2016.0,17.0
2665,5.5,187.0,4.47,33.0,23.0,105.0,6.96,3.96,2005.0,18.4
2667,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,11.6
2686,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.6
2692,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.0
2701,5.916666666666667,222.0,4.55,38.0,21.0,119.0,6.96,4.44,2012.0,8.4
2707,6.083333333333333,219.0,4.54,34.0,15.0,125.0,7.03,4.32,2017.0,9.3
2708,6.083333333333333,224.0,4.5,41.5,25.0,127.0,6.82,4.27,2015.0,13.0
2709,6.0,223.0,4.53,34.5,24.0,120.0,7.0,4.24,2016.0,8.5
2710,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.8
2715,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.1
2717,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.4
2720,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.8
2721,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.9
2725,5.833333333333333,192.0,4.41,39.0,17.0,130.0,7.0,4.24,2016.0,13.0
2727,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.4
2731,5.75,198.0,4.61,29.0,11.0,109.0,7.0,4.4,2015.0,6.8
2732,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.2
2739,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.0
2741,5.75,205.0,4.47,28.0,18.0,109.0,7.0,4.24,2017.0,8.2
2750,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.8
2752,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.6
2758,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.3
2759,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.1
2760,5.916666666666667,223.0,4.54,29.0,22.0,108.0,7.3,4.56,2017.0,5.7
2762,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.4
2763,5.916666666666667,230.0,4.56,38.0,19.0,129.0,7.27,4.06,2014.0,2.5
2765,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.7
2768,5.75,198.0,4.48,34.5,21.0,120.0,7.0,4.24,2016.0,5.1
2769,5.916666666666667,224.0,4.72,36.5,19.0,120.0,6.9,4.24,2014.0,2.1
2775,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.9
2779,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.4
2785,6.166666666666667,231.0,4.61,31.5,20.0,112.0,7.0,4.2,2015.0,1.4
2786,6.0,194.0,4.33,34.5,13.0,120.0,7.0,4.24,2011.0,2.1
2787,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.0
2791,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.8
2799,6.083333333333333,208.0,4.54,34.5,21.0,120.0,7.0,4.24,2017.0,0.1
2802,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,-0.2
2803,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.3
2804,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.2
2807,6.083333333333333,211.0,4.33,33.0,19.0,128.0,7.0,4.24,2008.0,-0.2
2809,5.916666666666667,196.0,4.37,34.5,18.0,120.0,7.0,4.24,2010.0,43.349999999999994
2819,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.1
2820,6.083333333333333,224.0,4.5,41.5,25.0,127.0,6.82,4.27,2015.0,407.8
2821,6.0,225.0,4.47,32.5,19.0,118.0,7.0,4.24,2016.0,325.4
2823,5.833333333333333,198.0,4.5,34.5,19.0,120.0,7.0,4.24,2009.0,298.3
2824,6.083333333333333,230.0,4.6,31.5,24.0,118.0,6.75,4.24,2013.0,317.4
2825,6.0,213.0,4.37,34.5,21.0,124.0,7.28,4.18,2011.0,293.8
2826,5.666666666666667,206.0,4.58,31.5,19.0,118.0,7.11,4.26,2014.0,284.1
2827,6.0,241.0,4.7,35.0,18.0,117.0,6.85,4.49,2010.0,232.9
2832,6.083333333333333,215.0,4.52,35.0,19.0,126.0,7.04,4.07,2015.0,250.6
2835,6.0,230.0,4.57,34.0,16.0,122.0,7.0,4.24,2016.0,230.1
2836,5.75,215.0,4.62,31.5,21.0,118.0,7.13,4.62,2011.0,242.2
2838,6.0,221.0,4.57,39.0,19.0,121.0,7.1,4.1,2015.0,215.3
2846,5.75,217.0,4.58,34.5,19.0,120.0,7.0,4.24,2005.0,214.2
2848,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,208.2
2854,5.916666666666667,224.0,4.57,38.0,23.0,117.0,7.0,4.24,2014.0,205.1
2855,6.0,230.0,4.62,34.5,19.0,114.0,7.0,4.24,2014.0,192.1
2860,5.833333333333333,228.0,4.62,34.5,19.0,120.0,7.0,4.24,2013.0,193.8
2862,5.916666666666667,212.0,4.34,33.0,19.0,120.0,7.0,4.24,2012.0,191.1
2863,5.916666666666667,206.0,4.4,34.5,22.0,120.0,7.0,4.24,2015.0,191.1
2867,6.083333333333333,233.0,4.56,29.0,20.0,113.0,7.0,4.24,2014.0,176.3
2869,6.083333333333333,222.0,4.52,34.5,17.0,120.0,7.0,4.24,2015.0,198.2
2870,6.083333333333333,217.0,4.44,33.0,23.0,118.0,6.84,4.23,2008.0,183.6
2889,5.833333333333333,207.0,4.51,34.5,18.0,120.0,7.0,4.24,2011.0,197.0
2891,5.833333333333333,235.0,4.46,36.5,28.0,128.0,7.0,4.24,2008.0,146.4
2897,5.75,225.0,4.56,33.5,16.0,120.0,7.0,4.24,2014.0,171.0
2915,6.0,218.0,4.37,36.0,19.0,121.0,7.0,4.33,2010.0,144.6
2919,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,132.6
2924,5.916666666666667,208.0,4.55,30.5,15.0,119.0,7.12,4.4,2013.0,125.7
2927,5.833333333333333,220.0,4.54,43.0,27.0,125.0,6.69,4.02,2013.0,137.0
2931,5.916666666666667,219.0,4.56,34.5,22.0,120.0,7.0,4.24,2016.0,142.7
2934,5.5,187.0,4.47,33.0,23.0,105.0,6.96,3.96,2005.0,162.5
2936,5.833333333333333,201.0,4.68,32.0,19.0,118.0,7.0,4.24,2013.0,161.8
2940,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,126.8
2942,5.75,209.0,4.41,40.5,32.0,132.0,6.83,4.12,2014.0,148.4
2944,6.083333333333333,231.0,4.52,34.0,29.0,120.0,6.86,4.2,2009.0,138.4
2945,5.75,204.0,4.57,32.0,23.0,114.0,7.05,4.2,2014.0,161.7
2946,5.583333333333333,192.0,4.42,34.5,21.0,120.0,7.0,4.24,2013.0,147.5
2950,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,140.5
2952,6.25,247.0,4.54,37.0,22.0,130.0,7.2,4.38,2016.0,105.7
2954,5.75,207.0,4.54,33.5,19.0,121.0,7.0,4.24,2015.0,144.2
2958,6.083333333333333,226.0,4.61,36.0,22.0,117.0,7.19,4.22,2015.0,137.7
2959,5.666666666666667,224.0,4.6,32.0,17.0,119.0,7.15,4.12,2013.0,102.5
2960,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,115.5
2963,5.666666666666667,202.0,4.53,33.5,19.0,122.0,6.91,4.12,2013.0,122.3
2969,5.833333333333333,222.0,4.42,36.0,28.0,122.0,7.16,4.31,2012.0,108.3
2970,5.75,214.0,4.45,35.5,25.0,121.0,7.0,4.24,2006.0,100.1
2973,5.916666666666667,213.0,4.73,34.0,21.0,118.0,7.15,4.2,2011.0,108.9
2980,5.5,196.0,4.59,33.0,19.0,113.0,7.31,4.26,2011.0,90.8
2984,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,94.5
2985,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,93.0
2992,5.833333333333333,215.0,4.56,37.5,18.0,121.0,6.97,4.28,2016.0,102.4
2994,5.75,223.0,4.46,36.0,28.0,120.0,6.79,4.16,2012.0,85.5
2998,5.916666666666667,222.0,4.45,35.5,16.0,121.0,7.37,4.25,2014.0,93.4
3002,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,85.2
3004,6.166666666666667,231.0,4.61,31.5,20.0,112.0,7.0,4.2,2015.0,75.3
3009,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,94.1
3016,5.75,215.0,4.65,35.5,15.0,116.0,7.0,4.24,2015.0,75.5
3017,5.833333333333333,208.0,4.54,32.0,19.0,124.0,7.0,4.24,2016.0,76.8
3022,5.833333333333333,214.0,4.73,39.0,21.0,125.0,6.85,4.09,2013.0,75.9
3028,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,94.0
3030,6.0,208.0,4.42,34.5,19.0,118.0,7.22,4.32,2015.0,73.2
3042,6.166666666666667,223.0,4.63,32.0,13.0,121.0,7.15,4.5,2014.0,62.0
3047,5.833333333333333,208.0,4.47,33.5,14.0,120.0,6.83,4.28,2016.0,52.7
3048,5.75,193.0,4.49,34.5,20.0,120.0,7.0,4.24,2012.0,72.1
3053,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,57.4
3056,6.0,220.0,4.48,35.5,19.0,121.0,7.0,4.24,2016.0,61.0
3057,6.0,214.0,4.48,37.5,17.0,126.0,7.16,4.3,2014.0,67.9
3060,5.666666666666667,194.0,4.62,26.5,26.0,112.0,6.96,4.24,2008.0,61.6
3061,6.083333333333333,210.0,4.45,34.5,10.0,123.0,7.04,4.21,2016.0,49.5
3062,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,56.7
3065,6.166666666666667,218.0,4.5,36.0,15.0,119.0,6.89,4.23,2010.0,58.9
3068,5.916666666666667,231.0,4.55,34.5,19.0,120.0,7.0,4.24,2013.0,42.8
3071,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,48.7
3073,5.583333333333333,193.0,4.56,34.5,17.0,112.0,6.9,4.18,2011.0,54.7
3074,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,46.6
3076,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,73.8
3077,5.833333333333333,219.0,4.63,35.5,16.0,117.0,7.01,4.19,2012.0,40.4
3091,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,35.9
3093,5.833333333333333,228.0,4.64,32.5,20.0,111.0,7.0,4.21,2016.0,36.1
3098,5.75,196.0,4.52,35.5,20.0,122.0,6.87,4.2,2013.0,34.1
3100,5.833333333333333,212.0,4.53,36.5,19.0,118.0,7.13,4.24,2015.0,28.5
3105,5.666666666666667,195.0,4.48,35.0,17.0,118.0,7.15,4.15,2013.0,29.3
3107,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,35.3
3109,5.833333333333333,210.0,4.49,34.0,31.0,115.0,6.95,4.28,2011.0,38.2
3110,5.75,212.0,4.67,29.0,24.0,106.0,7.0,4.24,2014.0,28.4
3113,5.833333333333333,217.0,4.59,28.5,18.0,113.0,7.0,4.24,2016.0,35.9
3119,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,34.6
3121,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,26.3
3122,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,37.2
3128,5.75,205.0,4.6,42.5,24.0,130.0,6.79,3.95,2015.0,26.8
3129,5.75,200.0,4.42,37.0,17.0,120.0,7.0,4.24,2012.0,29.4
3134,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,37.3
