,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
4436,6.0,213.0,4.83,32.0,23.0,105.0,7.09,4.21,2001.0,357.7
4465,6.416666666666667,248.0,4.56,35.0,23.0,126.0,6.92,4.18,2011.0,297.7
4468,6.333333333333333,234.0,4.59,36.0,23.0,124.0,6.8,4.28,2012.0,292.6
4470,6.166666666666667,215.0,4.83,29.5,23.0,106.0,6.93,4.27,2011.0,288.0
4472,6.416666666666667,229.0,5.08,31.0,23.0,110.0,7.09,4.28,2004.0,287.4
4477,6.166666666666667,225.0,4.81,30.5,23.0,107.0,7.06,4.47,2009.0,278.9
4487,5.916666666666667,204.0,4.53,34.0,23.0,118.0,6.97,4.09,2012.0,270.2
4493,6.416666666666667,233.0,4.53,32.5,23.0,115.0,6.85,4.18,2011.0,264.3
4496,6.166666666666667,230.0,5.01,30.0,23.0,105.0,7.11,4.2,2003.0,260.9
4499,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,259.7
4503,6.416666666666667,241.0,4.75,31.0,23.0,110.0,7.09,4.28,2004.0,258.8
4504,6.333333333333333,217.0,4.71,32.0,23.0,113.0,6.82,3.96,2005.0,254.2
4505,6.333333333333333,217.0,4.71,32.0,23.0,113.0,6.82,3.96,2005.0,254.2
4506,6.333333333333333,211.0,5.28,24.5,23.0,99.0,7.2,4.38,2000.0,251.5
4507,6.416666666666667,228.0,4.89,31.0,23.0,110.0,7.4,4.51,2008.0,248.1
4508,6.333333333333333,221.0,4.65,31.0,23.0,110.0,7.09,4.28,2012.0,238.3
4509,6.416666666666667,232.0,4.65,31.0,23.0,110.0,7.09,4.28,2003.0,217.3
4510,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,213.0
4511,6.5,236.0,4.84,28.5,23.0,110.0,6.82,4.27,2008.0,207.6
4512,6.166666666666667,218.0,4.58,33.5,23.0,124.0,7.09,4.28,2013.0,194.7
4513,6.416666666666667,221.0,4.9,31.0,23.0,110.0,7.09,4.28,2004.0,170.3
4514,6.25,226.0,4.77,31.0,23.0,110.0,7.1,4.26,2006.0,168.6
4515,6.166666666666667,223.0,4.71,34.5,23.0,110.0,7.38,4.28,2005.0,169.4
4516,6.166666666666667,232.0,4.86,30.5,23.0,105.0,7.09,4.07,2005.0,167.7
4517,6.25,230.0,4.92,25.5,23.0,106.0,7.17,4.4,2008.0,161.3
4518,6.583333333333333,225.0,4.94,26.5,23.0,102.0,7.49,4.52,2013.0,158.0
4519,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,143.5
4520,6.333333333333333,221.0,4.59,38.5,23.0,120.0,6.85,3.9,2002.0,136.1
4521,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,133.5
4528,6.333333333333333,236.0,4.79,31.0,23.0,110.0,7.09,4.28,2010.0,118.6
4532,6.416666666666667,230.0,4.71,31.0,23.0,110.0,7.09,4.28,2005.0,115.3
4542,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,108.0
4543,6.166666666666667,229.0,4.63,34.0,23.0,116.0,6.85,4.09,2011.0,107.0
4544,6.5,243.0,5.04,30.5,23.0,110.0,7.65,4.62,2004.0,104.8
4546,6.083333333333333,208.0,4.72,32.5,23.0,103.0,7.09,4.28,2012.0,103.6
4551,6.0,210.0,4.33,31.0,23.0,110.0,7.09,4.28,2001.0,101.0
4552,6.166666666666667,231.0,4.51,35.0,23.0,120.0,6.77,4.12,2011.0,99.7
4569,6.25,221.0,4.89,31.0,23.0,110.0,7.09,4.28,2012.0,89.6
4578,6.166666666666667,224.0,4.89,31.0,23.0,110.0,7.09,4.28,2006.0,85.3
4588,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,78.6
4598,6.166666666666667,231.0,4.79,28.0,23.0,109.0,7.21,4.34,2008.0,72.2
4625,6.0,215.0,4.84,28.0,23.0,107.0,7.09,4.28,2010.0,58.9
4679,6.166666666666667,215.0,5.02,32.0,23.0,109.0,7.1,4.42,2009.0,40.2
4700,6.25,214.0,4.84,28.5,23.0,109.0,7.05,4.5,2012.0,33.6
4705,6.166666666666667,212.0,4.92,29.5,23.0,116.0,6.84,4.12,2011.0,34.2
4712,6.5,248.0,4.9,33.5,23.0,119.0,7.11,4.43,2009.0,30.4
4740,6.333333333333333,233.0,5.06,26.5,23.0,110.0,7.38,4.52,2005.0,20.7
4756,6.0,218.0,4.79,33.0,23.0,110.0,7.28,4.31,2009.0,17.1
4759,6.166666666666667,226.0,4.69,31.5,22.0,107.0,7.4,4.38,2006.0,16.1
4780,6.333333333333333,234.0,4.61,33.5,23.0,120.0,6.84,4.26,2011.0,12.4
4787,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,12.1
4798,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,9.9
4856,6.083333333333333,217.0,4.47,37.5,23.0,126.0,6.78,4.09,2011.0,6.1
4867,6.583333333333333,242.0,4.83,31.0,23.0,110.0,7.09,4.28,2012.0,4.0
4871,5.916666666666667,196.0,4.56,38.0,23.0,127.0,6.98,4.14,2003.0,3.6
4877,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,3.4
4882,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,3.0
4896,6.166666666666667,227.0,4.91,31.0,23.0,110.0,7.09,4.28,2013.0,1.8
4904,6.25,213.0,4.53,33.5,23.0,110.0,7.56,4.42,2008.0,2.0
4931,6.25,219.0,5.06,29.5,23.0,104.0,6.96,4.12,2011.0,0.5
4932,6.5,242.0,5.03,29.0,23.0,103.0,7.67,4.62,2005.0,73.0
4937,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,-0.2
4938,6.083333333333333,216.0,4.79,31.0,23.0,114.0,7.09,4.28,2010.0,-0.1
4939,6.333333333333333,208.0,4.71,37.5,23.0,125.0,6.74,4.21,2004.0,-0.4
4947,6.416666666666667,223.0,4.75,33.0,23.0,112.0,7.0,4.11,2006.0,-0.5
4949,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,-1.9
4950,6.25,225.0,4.87,29.0,23.0,102.0,7.0,4.48,2009.0,-1.9
4961,6.0,213.0,4.83,32.0,23.0,105.0,7.09,4.21,2001.0,345.6
4962,6.166666666666667,223.0,4.71,34.5,23.0,110.0,7.38,4.28,2005.0,344.6
4963,6.333333333333333,211.0,5.28,24.5,23.0,99.0,7.2,4.38,2000.0,340.3
4971,6.416666666666667,248.0,4.56,35.0,23.0,126.0,6.92,4.18,2011.0,323.5
4973,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,317.5
4978,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,311.0
4983,6.416666666666667,228.0,4.89,31.0,23.0,110.0,7.4,4.51,2008.0,304.9
5002,6.166666666666667,230.0,5.01,30.0,23.0,105.0,7.11,4.2,2003.0,279.9
5003,5.916666666666667,204.0,4.53,34.0,23.0,118.0,6.97,4.09,2012.0,277.6
5005,6.333333333333333,234.0,4.59,36.0,23.0,124.0,6.8,4.28,2012.0,276.5
5006,6.166666666666667,225.0,4.81,30.5,23.0,107.0,7.06,4.47,2009.0,276.6
5026,6.166666666666667,215.0,4.83,29.5,23.0,106.0,6.93,4.27,2011.0,250.8
5029,6.5,248.0,4.9,33.5,23.0,119.0,7.11,4.43,2009.0,248.5
5030,6.5,236.0,4.84,28.5,23.0,110.0,6.82,4.27,2008.0,234.9
5031,6.416666666666667,221.0,4.9,31.0,23.0,110.0,7.09,4.28,2004.0,232.9
5032,6.333333333333333,236.0,4.79,31.0,23.0,110.0,7.09,4.28,2010.0,230.5
5033,6.5,243.0,5.04,30.5,23.0,110.0,7.65,4.62,2004.0,225.8
5034,6.416666666666667,232.0,4.65,31.0,23.0,110.0,7.09,4.28,2003.0,224.3
5035,6.416666666666667,241.0,4.75,31.0,23.0,110.0,7.09,4.28,2004.0,223.8
5036,6.166666666666667,232.0,4.86,30.5,23.0,105.0,7.09,4.07,2005.0,213.7
5037,6.416666666666667,229.0,5.08,31.0,23.0,110.0,7.09,4.28,2004.0,208.2
5038,6.166666666666667,229.0,4.63,34.0,23.0,116.0,6.85,4.09,2011.0,194.2
5039,6.25,226.0,4.77,31.0,23.0,110.0,7.1,4.26,2006.0,184.6
5040,6.333333333333333,221.0,4.65,31.0,23.0,110.0,7.09,4.28,2012.0,182.9
5041,6.416666666666667,233.0,4.53,32.5,23.0,115.0,6.85,4.18,2011.0,174.1
5042,6.25,221.0,4.89,31.0,23.0,110.0,7.09,4.28,2012.0,165.6
5043,6.0,210.0,4.33,31.0,23.0,110.0,7.09,4.28,2001.0,151.7
5044,6.166666666666667,231.0,4.51,35.0,23.0,120.0,6.77,4.12,2011.0,132.1
5045,6.333333333333333,217.0,4.71,32.0,23.0,113.0,6.82,3.96,2005.0,122.7
5048,6.166666666666667,227.0,4.93,32.5,23.0,116.0,7.06,4.21,2009.0,118.1
5052,6.25,230.0,4.92,25.5,23.0,106.0,7.17,4.4,2008.0,114.2
5076,6.333333333333333,234.0,4.61,33.5,23.0,120.0,6.84,4.26,2011.0,94.1
5089,6.416666666666667,243.0,5.14,30.5,23.0,112.0,7.09,4.28,2012.0,86.2
5091,6.25,218.0,4.85,32.5,23.0,112.0,6.94,4.44,2007.0,84.8
5105,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,78.3
5110,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,76.5
5172,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,63.8
5179,6.333333333333333,232.0,4.73,31.0,24.0,110.0,7.09,4.28,2007.0,44.2
5211,6.25,214.0,4.84,28.5,23.0,109.0,7.05,4.5,2012.0,32.8
5222,6.416666666666667,243.0,4.85,33.5,23.0,108.0,7.17,4.33,2010.0,31.8
5245,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,26.5
5282,6.416666666666667,241.0,4.85,31.0,23.0,110.0,7.09,4.28,2003.0,18.0
5283,6.083333333333333,217.0,4.47,37.5,23.0,126.0,6.78,4.09,2011.0,18.5
5284,6.416666666666667,230.0,4.71,31.0,23.0,110.0,7.09,4.28,2005.0,17.4
5289,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,15.0
5291,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,14.8
5298,6.166666666666667,215.0,5.02,32.0,23.0,109.0,7.1,4.42,2009.0,13.8
5309,6.333333333333333,229.0,4.86,29.5,23.0,108.0,7.52,4.45,2012.0,12.8
5316,6.166666666666667,220.0,4.84,33.0,23.0,107.0,7.11,4.45,2011.0,11.6
5332,6.0,215.0,4.84,28.0,23.0,107.0,7.09,4.28,2010.0,10.5
5334,6.333333333333333,233.0,5.06,26.5,23.0,110.0,7.38,4.52,2005.0,9.6
5343,6.083333333333333,216.0,4.79,31.0,23.0,114.0,7.09,4.28,2010.0,8.7
5344,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,8.9
5405,6.416666666666667,223.0,4.9,31.0,23.0,110.0,7.09,4.28,2006.0,2.6
5412,6.25,219.0,5.06,29.5,23.0,104.0,6.96,4.12,2011.0,3.4
5413,6.5,242.0,5.03,29.0,23.0,103.0,7.67,4.62,2005.0,2.3
5415,6.0,218.0,4.79,33.0,23.0,110.0,7.28,4.31,2009.0,2.1
5417,6.166666666666667,231.0,4.79,28.0,23.0,109.0,7.21,4.34,2008.0,2.2
5419,6.083333333333333,217.0,4.59,34.0,23.0,107.0,7.12,4.16,2006.0,2.4
5424,6.416666666666667,225.0,4.93,29.5,23.0,107.0,7.33,4.39,2005.0,2.0
5437,6.333333333333333,231.0,4.76,31.0,19.0,110.0,7.14,4.46,2007.0,0.6
5458,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,1.4
5463,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,1.1
5468,6.25,223.0,4.67,35.0,23.0,108.0,7.05,4.28,2002.0,0.5
5469,6.166666666666667,224.0,4.89,31.0,23.0,110.0,7.09,4.28,2006.0,0.1
5472,6.333333333333333,208.0,4.71,37.5,23.0,125.0,6.74,4.21,2004.0,-0.3
5478,6.25,225.0,4.82,31.0,23.0,110.0,7.09,4.28,2012.0,-0.1
5481,6.583333333333333,242.0,4.83,31.0,23.0,110.0,7.09,4.28,2012.0,-0.8
5482,6.166666666666667,223.0,4.95,29.5,23.0,98.0,7.45,4.56,2009.0,-1.5
5483,6.583333333333333,253.0,5.37,24.0,23.0,103.0,7.09,4.28,2011.0,-2.2
