,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
1552,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.7
1558,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,18.6
1559,6.333333333333333,216.0,4.62,34.0,13.0,121.0,7.07,4.25,2018.0,14.6
1560,5.75,184.0,4.48,36.0,11.0,121.0,6.915,4.21,2018.0,15.5
1562,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,15.5
1564,6.0,188.0,4.46,33.0,15.0,119.0,6.82,4.27,2014.0,12.8
1565,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.6
1571,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,20.1
1572,5.916666666666667,200.0,4.41,34.0,15.0,121.0,6.915,4.21,2018.0,16.9
1574,6.166666666666667,196.0,4.41,31.0,15.0,116.0,6.9,4.2,2018.0,12.3
1578,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.1
1581,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,8.5
1583,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.6
1584,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,12.0
1585,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,17.2
1587,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,9.0
1592,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.7
1594,6.083333333333333,199.0,4.58,30.5,13.0,124.0,7.22,4.28,2019.0,12.9
1603,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,10.1
1604,6.25,205.0,4.51,33.5,11.0,120.0,6.915,4.21,2018.0,9.0
1606,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.6
1610,6.0,186.0,4.48,36.0,15.0,121.0,6.915,4.21,2018.0,6.8
1614,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,6.6
1621,5.916666666666667,193.0,4.44,34.5,15.0,118.0,6.97,4.18,2015.0,9.1
1622,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,9.6
1625,6.166666666666667,216.0,4.49,36.5,23.0,124.0,6.86,4.18,2015.0,6.8
1628,5.833333333333333,189.0,4.56,32.5,13.0,121.0,6.75,4.4,2018.0,5.7
1629,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,6.3
1632,5.833333333333333,172.0,4.31,38.0,14.0,119.0,6.915,4.21,2012.0,9.0
1633,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.1
1635,6.25,205.0,4.47,31.5,14.0,119.0,6.915,4.21,2016.0,5.8
1637,6.333333333333333,232.0,4.7,38.5,17.0,122.0,6.915,4.21,2015.0,6.2
1638,6.083333333333333,190.0,4.54,31.5,8.0,123.0,6.915,4.21,2016.0,6.0
1640,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.4
1641,6.25,212.0,4.46,35.5,21.0,120.0,6.95,4.18,2014.0,7.3
1642,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.0
1644,5.916666666666667,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,5.7
1646,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.7
1647,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.5
1649,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.7
1650,5.666666666666667,181.0,4.51,32.0,11.0,116.0,6.77,4.0,2017.0,10.7
1653,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.0
1654,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.1
1655,6.083333333333333,215.0,4.54,36.0,15.0,121.0,6.915,4.21,2009.0,6.2
1656,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.6
1657,6.25,219.0,4.44,41.0,19.0,136.0,6.82,4.28,2017.0,3.7
1658,6.083333333333333,215.0,4.43,38.0,13.0,121.0,7.0,4.22,2019.0,3.7
1660,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.7
1661,6.0,192.0,4.52,38.0,15.0,127.0,6.915,4.01,2014.0,4.9
1663,6.166666666666667,221.0,4.4,39.5,13.0,132.0,7.02,4.3,2014.0,5.8
1664,6.083333333333333,206.0,4.53,37.0,10.0,130.0,6.76,4.2,2016.0,5.1
1665,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.8
1670,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.7
1671,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.5
1676,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.9
1679,6.0,199.0,4.64,35.5,8.0,119.0,6.68,4.11,2014.0,5.4
1683,5.833333333333333,203.0,4.53,34.0,10.0,111.0,6.77,4.21,2011.0,1.7
1685,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.3
1695,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.4
1699,6.416666666666667,218.0,4.56,34.5,16.0,124.0,7.2,4.4,2018.0,1.6
1701,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.2
1703,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.1
1705,5.666666666666667,195.0,4.3,40.5,15.0,126.0,6.65,4.28,2009.0,3.4
1708,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.1
1715,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.3
1717,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.4
1728,6.166666666666667,225.0,4.41,36.0,19.0,121.0,6.915,4.21,2014.0,-1.4
1729,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-0.9
1731,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-0.5
1737,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,334.0
1740,5.833333333333333,186.0,4.56,33.5,13.0,105.0,6.98,4.18,2010.0,323.7
1741,6.083333333333333,212.0,4.56,39.5,14.0,123.0,6.82,4.3,2014.0,329.6
1742,6.083333333333333,214.0,4.57,36.0,15.0,115.0,6.915,4.5,2013.0,333.5
1743,6.25,220.0,4.34,38.5,17.0,135.0,6.66,4.25,2011.0,325.9
1746,6.416666666666667,231.0,4.53,37.0,12.0,121.0,7.08,4.26,2014.0,290.4
1749,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,307.3
1750,6.25,212.0,4.57,35.0,18.0,126.0,6.8,4.13,2016.0,315.5
1753,6.083333333333333,215.0,4.54,32.5,15.0,120.0,6.915,4.21,2017.0,296.9
1756,6.0,201.0,4.51,33.5,14.0,117.0,7.15,4.47,2013.0,265.6
1763,5.833333333333333,182.0,4.4,35.5,15.0,121.0,6.89,4.07,2015.0,222.4
1764,6.0,195.0,4.46,35.0,15.0,115.0,7.03,4.32,2015.0,266.3
1765,5.833333333333333,189.0,4.33,36.0,16.0,120.0,6.76,3.81,2014.0,243.2
1766,6.166666666666667,206.0,4.58,36.0,15.0,121.0,6.915,4.21,2013.0,260.1
1767,5.75,183.0,4.34,36.0,15.0,121.0,6.915,4.21,2012.0,239.0
1772,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,230.3
1775,6.083333333333333,197.0,4.58,34.0,11.0,119.0,6.9,4.35,2016.0,221.1
1778,6.0,189.0,4.43,31.0,15.0,110.0,6.88,4.41,2018.0,206.8
1782,6.083333333333333,211.0,4.42,33.0,15.0,120.0,6.71,3.98,2015.0,215.5
1784,6.333333333333333,218.0,4.48,32.5,15.0,121.0,6.915,4.21,2017.0,180.2
1785,6.333333333333333,218.0,4.5,35.5,18.0,120.0,7.0,4.15,2017.0,207.1
1786,5.916666666666667,205.0,4.65,28.5,12.0,110.0,6.915,4.21,2014.0,217.1
1788,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,207.4
1791,5.916666666666667,186.0,4.4,39.5,12.0,126.0,6.64,4.1,2010.0,198.2
1794,6.083333333333333,209.0,4.42,36.0,19.0,126.0,7.01,4.0,2017.0,185.2
1798,6.25,216.0,4.48,36.0,15.0,121.0,6.915,4.21,2012.0,185.3
1802,6.25,209.0,4.48,36.0,15.0,121.0,6.915,4.21,2017.0,183.6
1804,6.25,225.0,4.48,36.0,15.0,121.0,6.915,4.21,2004.0,185.7
1805,5.833333333333333,194.0,4.48,41.0,20.0,123.0,7.0,4.35,2016.0,182.5
1809,6.083333333333333,211.0,4.62,36.0,19.0,126.0,6.88,4.22,2012.0,182.4
1837,6.0,178.0,4.48,36.0,15.0,121.0,6.915,4.21,2017.0,179.5
1838,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,188.7
1841,5.833333333333333,169.0,4.35,36.0,15.0,120.0,6.915,4.21,2008.0,151.3
1843,6.166666666666667,201.0,4.45,36.5,15.0,133.0,6.79,4.01,2017.0,165.2
1844,5.833333333333333,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,182.9
1846,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,156.4
1848,6.333333333333333,211.0,4.48,34.5,18.0,126.0,6.91,4.21,2011.0,149.4
1849,5.833333333333333,179.0,4.34,36.5,15.0,119.0,6.91,4.12,2014.0,143.9
1852,6.0,210.0,4.42,39.5,15.0,132.0,6.95,4.07,2018.0,157.0
1853,6.0,198.0,4.42,36.0,12.0,121.0,6.915,4.21,2015.0,165.4
1855,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,138.7
1857,6.25,220.0,4.6,39.0,15.0,127.0,7.0,4.0,2014.0,153.3
1858,5.916666666666667,196.0,4.31,37.0,18.0,119.0,7.09,4.33,2017.0,136.8
1859,6.25,224.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,156.7
1860,6.0,194.0,4.38,33.5,16.0,124.0,6.915,4.35,2013.0,134.4
1861,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,137.8
1862,6.166666666666667,204.0,4.62,31.0,15.0,116.0,6.75,4.08,2017.0,135.1
1864,6.25,217.0,4.51,31.0,15.0,123.0,7.03,4.35,2008.0,156.7
1865,6.25,218.0,4.54,35.5,18.0,124.0,6.57,4.11,2018.0,136.3
1867,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,141.8
1869,5.916666666666667,200.0,4.41,34.0,15.0,121.0,6.915,4.21,2018.0,132.3
1875,5.916666666666667,201.0,4.48,36.0,22.0,121.0,6.915,4.21,2018.0,120.2
1877,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,150.2
1879,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,151.9
1881,6.166666666666667,221.0,4.4,39.5,13.0,132.0,7.02,4.3,2014.0,130.8
1883,6.166666666666667,199.0,4.46,33.0,22.0,112.0,6.81,4.11,2012.0,115.8
1884,5.833333333333333,201.0,4.47,35.5,20.0,115.0,7.09,4.45,2018.0,123.5
1885,6.083333333333333,215.0,4.54,36.0,15.0,121.0,6.915,4.21,2009.0,132.7
1886,6.333333333333333,232.0,4.7,38.5,17.0,122.0,6.915,4.21,2015.0,122.9
1887,6.083333333333333,196.0,4.64,32.0,13.0,116.0,6.915,4.21,2016.0,118.2
1890,6.0,186.0,4.48,36.0,15.0,121.0,6.915,4.21,2018.0,103.5
1892,6.166666666666667,216.0,4.42,37.0,15.0,128.0,6.915,4.21,2013.0,96.5
1897,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,101.0
1898,6.083333333333333,211.0,4.43,34.0,16.0,126.0,6.95,4.34,2014.0,115.1
1899,6.0,186.0,4.32,33.5,10.0,126.0,6.93,4.27,2016.0,106.3
1902,6.083333333333333,203.0,4.68,34.0,9.0,125.0,6.73,4.21,2017.0,114.7
1903,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,100.7
1904,6.333333333333333,206.0,4.37,30.5,15.0,124.0,6.915,4.21,2018.0,111.0
1905,6.166666666666667,196.0,4.41,31.0,15.0,116.0,6.9,4.2,2018.0,99.1
1906,5.916666666666667,195.0,4.62,33.5,11.0,113.0,7.19,4.39,2014.0,134.4
1907,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,106.2
1908,6.25,194.0,4.52,37.0,15.0,124.0,6.83,4.13,2017.0,100.0
1910,5.75,202.0,4.43,37.5,10.0,123.0,7.0,4.21,2014.0,96.8
1911,5.833333333333333,183.0,4.58,27.5,13.0,103.0,6.81,4.25,2008.0,127.4
1915,6.166666666666667,202.0,4.5,41.0,14.0,131.0,6.84,4.08,2016.0,109.2
1916,6.083333333333333,205.0,4.51,36.0,10.0,122.0,6.95,4.37,2018.0,97.7
1918,5.75,183.0,4.27,36.0,13.0,132.0,6.915,4.21,2013.0,87.4
1920,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,117.1
1921,5.916666666666667,188.0,4.22,37.0,15.0,133.0,6.915,4.21,2017.0,84.9
1925,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,106.9
1932,6.166666666666667,213.0,4.35,45.0,18.0,139.0,7.06,4.3,2015.0,91.4
1936,5.833333333333333,182.0,4.39,38.0,11.0,120.0,6.93,4.03,2012.0,97.6
1937,5.666666666666667,185.0,4.56,37.0,10.0,115.0,7.17,4.32,2015.0,82.8
1941,6.083333333333333,203.0,4.59,34.5,15.0,123.0,6.77,4.19,2016.0,74.8
1943,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,89.1
1945,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,72.3
1946,5.916666666666667,203.0,4.5,33.5,13.0,132.0,6.57,4.21,2017.0,87.6
1949,5.833333333333333,185.0,4.33,37.0,13.0,122.0,6.7,4.11,2015.0,81.9
1952,6.166666666666667,225.0,4.41,36.0,19.0,121.0,6.915,4.21,2014.0,86.9
1955,5.833333333333333,191.0,4.46,33.5,16.0,115.0,7.08,4.34,2011.0,86.3
1958,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,60.6
1963,6.166666666666667,212.0,4.48,36.0,15.0,121.0,6.915,4.21,2015.0,62.2
1967,6.166666666666667,194.0,4.55,33.5,11.0,114.0,6.915,4.21,2016.0,71.2
1970,6.416666666666667,240.0,4.61,32.5,13.0,119.0,7.33,4.39,2014.0,69.0
1974,6.083333333333333,209.0,4.5,34.0,14.0,119.0,7.03,4.12,2012.0,80.1
1975,6.25,196.0,4.67,33.0,15.0,127.0,7.4,4.28,2016.0,62.3
1976,6.083333333333333,198.0,4.55,31.0,14.0,120.0,7.23,4.5,2014.0,61.5
1977,6.25,212.0,4.46,35.5,21.0,120.0,6.95,4.18,2014.0,62.0
1981,6.166666666666667,219.0,4.55,36.0,14.0,126.0,7.11,4.29,2017.0,66.8
1983,6.0,199.0,4.64,35.5,8.0,119.0,6.68,4.11,2014.0,74.4
1985,6.0,175.0,4.4,38.0,15.0,124.0,7.09,4.21,2014.0,59.1
1988,6.25,209.0,4.45,36.5,17.0,125.0,6.915,4.21,2015.0,60.9
1989,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,60.2
1992,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,52.5
1993,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,66.3
1994,6.166666666666667,221.0,4.52,33.0,12.0,117.0,6.915,4.21,2016.0,71.2
1995,5.833333333333333,181.0,4.43,34.5,14.0,113.0,6.93,4.15,2018.0,62.7
1998,6.0,210.0,4.42,36.5,20.0,125.0,6.9,4.19,2008.0,58.6
1999,5.583333333333333,173.0,4.42,36.0,11.0,123.0,6.64,4.15,2017.0,52.5
2005,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,45.9
2007,6.083333333333333,204.0,4.41,41.0,19.0,126.0,6.72,4.13,2011.0,50.0
2008,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,54.3
2009,5.666666666666667,181.0,4.51,32.0,11.0,116.0,6.77,4.0,2017.0,69.4
2010,5.666666666666667,174.0,4.34,32.0,14.0,120.0,6.915,4.01,2013.0,39.5
2017,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,59.4
2019,6.0,188.0,4.46,33.0,15.0,119.0,6.82,4.27,2014.0,50.0
2021,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,40.8
2025,5.666666666666667,181.0,4.63,33.0,13.0,117.0,6.74,4.01,2017.0,55.5
2027,5.833333333333333,172.0,4.31,38.0,14.0,119.0,6.915,4.21,2012.0,40.7
2028,5.75,197.0,4.45,39.5,15.0,120.0,6.69,3.95,2014.0,59.6
2034,5.916666666666667,213.0,4.54,34.5,14.0,120.0,7.11,4.32,2018.0,43.7
2036,6.333333333333333,211.0,4.42,39.0,16.0,124.0,7.18,4.15,2014.0,45.9
2039,6.083333333333333,206.0,4.53,37.0,10.0,130.0,6.76,4.2,2016.0,46.3
2040,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,46.0
2043,6.083333333333333,217.0,4.52,36.0,15.0,126.0,7.06,4.18,2014.0,41.9
2044,6.166666666666667,211.0,4.58,36.0,15.0,115.0,6.81,4.23,2010.0,37.5
2045,5.916666666666667,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,35.9
2047,5.833333333333333,192.0,4.56,36.5,11.0,114.0,6.63,4.21,2015.0,39.3
2049,6.166666666666667,215.0,4.52,36.0,23.0,121.0,6.915,4.21,2014.0,36.0
2052,6.25,205.0,4.47,31.5,14.0,119.0,6.915,4.21,2016.0,37.0
2054,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,41.0
2056,5.833333333333333,183.0,4.48,35.5,6.0,122.0,6.87,4.16,2018.0,32.0
2058,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,30.7
2060,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,33.0
2061,6.333333333333333,216.0,4.62,34.0,13.0,121.0,7.07,4.25,2018.0,36.4
2064,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,30.9
2068,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,33.7
2069,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,42.3
2070,6.333333333333333,229.0,4.52,37.0,15.0,120.0,6.915,4.21,2006.0,30.6
2071,6.25,220.0,4.4,36.5,16.0,122.0,6.915,4.21,2012.0,28.0
2076,6.0,211.0,4.5,35.5,14.0,120.0,6.915,4.21,2016.0,18.8
2077,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,36.9
2078,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,28.1
2081,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,22.0
2082,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,24.3
2085,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,33.1
2086,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,29.4
2088,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,24.4
2094,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,20.1
2098,6.0,186.0,4.48,36.0,15.0,121.0,6.915,4.21,2018.0,24.3
2100,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,25.0
2102,5.916666666666667,203.0,4.55,33.5,17.0,116.0,6.91,4.19,2018.0,22.5
2103,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.4
2109,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,24.3
2112,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,18.0
2118,5.833333333333333,203.0,4.53,34.0,10.0,111.0,6.77,4.21,2011.0,17.2
2119,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.0
2123,6.083333333333333,224.0,4.45,34.5,24.0,117.0,6.9,4.14,2011.0,19.5
2124,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,21.5
2126,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,12.5
2135,6.25,215.0,4.35,36.5,23.0,123.0,6.92,4.14,2015.0,13.2
2137,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,16.3
2138,5.916666666666667,194.0,4.42,40.5,17.0,129.0,6.915,4.21,2016.0,12.6
2154,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,12.3
2157,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.4
2158,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,9.1
2159,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.3
2162,6.166666666666667,222.0,4.48,36.0,19.0,121.0,7.07,4.33,2017.0,10.4
2164,5.916666666666667,191.0,4.5,32.0,8.0,118.0,6.83,4.2,2017.0,5.8
2169,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,10.7
2173,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,9.2
2174,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.9
2177,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,8.0
2179,5.916666666666667,182.0,4.53,36.5,15.0,122.0,6.88,4.12,2015.0,10.0
2189,6.416666666666667,228.0,4.68,31.0,15.0,112.0,6.915,4.21,2018.0,7.5
2190,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,6.7
2198,6.166666666666667,209.0,4.45,35.5,12.0,122.0,6.96,4.46,2016.0,4.5
2200,6.25,215.0,4.53,33.5,15.0,113.0,7.0,4.21,2018.0,7.2
2201,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.7
2207,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.4
2210,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.2
2213,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.7
2214,6.333333333333333,196.0,4.44,39.5,15.0,136.0,6.915,4.33,2013.0,5.1
2216,6.0,217.0,4.54,36.0,20.0,121.0,6.88,4.19,2012.0,7.4
2217,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.0
2219,6.25,220.0,4.5,34.0,15.0,119.0,7.1,4.23,2012.0,4.8
2223,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.0
2225,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.7
2226,6.166666666666667,208.0,4.52,32.5,11.0,119.0,7.01,4.32,2013.0,3.8
2227,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.3
2229,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.0
2231,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.8
2233,6.083333333333333,212.0,4.43,41.0,23.0,131.0,6.98,4.06,2015.0,2.2
2239,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.0
2240,6.083333333333333,212.0,4.64,36.0,16.0,121.0,6.915,4.21,2017.0,1.8
2243,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.7
2244,5.75,189.0,4.56,34.5,16.0,120.0,6.915,4.21,2011.0,2.7
2245,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.8
2246,6.416666666666667,227.0,4.55,38.0,17.0,122.0,6.915,4.21,2018.0,1.7
2248,6.25,208.0,4.4,30.5,10.0,121.0,7.05,4.19,2017.0,2.2
2249,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,0.8
2254,6.0,201.0,4.48,36.0,15.0,121.0,6.915,4.21,2018.0,1.9
2258,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.5
2260,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.3
2261,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.4
2262,6.25,204.0,4.47,35.5,10.0,132.0,6.7,4.09,2017.0,1.3
2264,6.166666666666667,210.0,4.3,38.5,16.0,126.0,6.8,4.18,2009.0,1.2
2276,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.5
2278,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-1.1
2280,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-0.7
2287,6.083333333333333,214.0,4.57,36.0,15.0,115.0,6.915,4.5,2013.0,309.8
2288,5.833333333333333,186.0,4.56,33.5,13.0,105.0,6.98,4.18,2010.0,310.3
2293,6.166666666666667,206.0,4.58,36.0,15.0,121.0,6.915,4.21,2013.0,284.2
2296,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,245.2
2297,6.166666666666667,199.0,4.46,33.0,22.0,112.0,6.81,4.11,2012.0,225.1
2298,6.25,220.0,4.34,38.5,17.0,135.0,6.66,4.25,2011.0,251.9
2303,5.833333333333333,189.0,4.33,36.0,16.0,120.0,6.76,3.81,2014.0,221.2
2306,6.25,212.0,4.57,35.0,18.0,126.0,6.8,4.13,2016.0,258.5
2307,6.25,225.0,4.48,36.0,15.0,121.0,6.915,4.21,2004.0,261.4
2308,6.333333333333333,211.0,4.48,34.5,18.0,126.0,6.91,4.21,2011.0,226.8
2311,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,239.7
2312,6.083333333333333,212.0,4.56,39.5,14.0,123.0,6.82,4.3,2014.0,222.5
2313,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,223.3
2315,5.916666666666667,205.0,4.65,28.5,12.0,110.0,6.915,4.21,2014.0,260.0
2318,6.083333333333333,215.0,4.54,32.5,15.0,120.0,6.915,4.21,2017.0,197.7
